alpha,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
0.32447299999999996,"(0.0, 0.0)","(0.05081979119421352, -0.0008021864564678346)","(0.10455099522782904, -0.003334156465478424)","(0.16171318717441804, -0.007824695520830283)","(0.2230268797585015, -0.01457866157954735)","(0.28953845793717475, -0.024021945176473644)","(0.36286651825189675, -0.0367888128065403)","(0.4457547709518239, -0.05391497389997547)","(0.5435858419201681, -0.07735781103686305)","(0.6703308269970338, -0.1120056850464854)","(0.9739664019570283, -0.20674887761338553)",0.00871940003708005
0.3304725,"(0.0, 0.0)","(0.050802247375076846, -0.0008156989349611436)","(0.10451494334336843, -0.0033903712740718105)","(0.16165587830304579, -0.007956724456144268)","(0.22294334722311773, -0.014824804462177816)","(0.2894208506339779, -0.0244277109956472)","(0.36270298803138235, -0.03741040885009931)","(0.44552739090437443, -0.05482604192498722)","(0.5432659565823669, -0.07866491778121924)","(0.6698646489114543, -0.11389764193575215)","(0.9730662933360819, -0.21023797983667533)",0.007199199986644089
0.336472,"(0.0, 0.0)","(0.050784449883076226, -0.000829146450364427)","(0.10447837178829295, -0.0034463185854905595)","(0.16159774933044677, -0.008088130607838128)","(0.22285863202930795, -0.015069794583570382)","(0.2893015997356555, -0.024831586997366033)","(0.3625372044056232, -0.0380291209806347)","(0.44529692167894586, -0.055732891706142054)","(0.5429417838961249, -0.07996597328328627)","(0.6693923027000305, -0.11578082070220427)","(0.9721544686008978, -0.21371076652321738)",0.007672899984754622
0.3424715,"(0.0, 0.0)","(0.05076640178424722, -0.0008425284288218765)","(0.1044412869262594, -0.0035019960308915986)","(0.16153881061263636, -0.008218908455722452)","(0.22277274978685804, -0.015313621733863674)","(0.2891807280943565, -0.025233556487574225)","(0.36236920045402016, -0.03864492384114871)","(0.4450634110683812, -0.05663548641274261)","(0.5426133934852481, -0.08126092522331436)","(0.6689138930701801, -0.11765514648259381)","(0.9712311376871978, -0.21716710234795125)",0.008386700064875185
0.348471,"(0.0, 0.0)","(0.050748106153160194, -0.0008558443201101899)","(0.1044036951378196, -0.0035574013385350238)","(0.16147907253067356, -0.00834905270545493)","(0.22268571613856267, -0.01555627612133539)","(0.2890582586030946, -0.025633603458810536)","(0.36219900930468607, -0.039257793125687786)","(0.444826906922161, -0.05753379075889455)","(0.5422808550382058, -0.0825497235129182)","(0.6684295248019685, -0.11952054768185358)","(0.9702965106121908, -0.22060685817134731)",0.008670200011692941
0.35447049999999997,"(0.0, 0.0)","(0.05072956607134216, -0.0008690935974403088)","(0.10436560281712816, -0.003612532332971261)","(0.16141854548526496, -0.008478558286647593)","(0.22259754675201704, -0.015797748368881537)","(0.2889342141836158, -0.02603171258437875)","(0.3620266641167242, -0.03986770557031097)","(0.44458745712060094, -0.05842777099002262)","(0.5419442382702935, -0.08383232027521685)","(0.6679393026908735, -0.12137695594329714)","(0.969350797358986, -0.22402991099710234)",0.00656939996406436
0.36046999999999996,"(0.0, 0.0)","(0.050710784625698856, -0.0008822757572427715)","(0.10432701636865493, -0.003667386934160857)","(0.1613572398913789, -0.00860742035081725)","(0.22250825731144191, -0.016038029510204953)","(0.2888086177743502, -0.026427869212040458)","(0.3618521980626863, -0.04047463894332665)","(0.4443451095493815, -0.059317394868310315)","(0.5416036128863779, -0.08510866982341757)","(0.6674433314915672, -0.123224306116539)","(0.968394207763399, -0.2274361438929584)",0.008456100011244416
0.3664695,"(0.0, 0.0)","(0.05069176490727275, -0.0008953903189546151)","(0.1042879422045882, -0.003721963156601418)","(0.16129516617394174, -0.008735634269353957)","(0.22241786351102116, -0.01627711098603928)","(0.2886814923203621, -0.026822059357767672)","(0.361675644313589, -0.041078572035620965)","(0.4440999120773105, -0.060202631658271076)","(0.5412590485477256, -0.08637872863957873)","(0.6669417158669658, -0.1250625362256491)","(0.9674269514091348, -0.23082544593509555)",0.006828200072050095
0.372469,"(0.0, 0.0)","(0.05067251000962962, -0.0009084368247730292)","(0.10424838674147817, -0.003776259108316938)","(0.16123233476236784, -0.008863195631167635)","(0.22232638104665686, -0.016514984639774445)","(0.28855286076129727, -0.027214269698510377)","(0.3614970360215102, -0.04167948464947792)","(0.44385191253125367, -0.06108345211010598)","(0.5409106148356032, -0.08764245535018773)","(0.6664345603336739, -0.12689158743267476)","(0.9664492375188838, -0.23419771213742116)",0.009706500102765858
0.3784685,"(0.0, 0.0)","(0.05065302302759076, -0.000921414839412294)","(0.10420835639759012, -0.0038302729898614415)","(0.16116875608619438, -0.008990100240369446)","(0.22223382560926927, -0.016751642713148645)","(0.2884227460213701, -0.027604487565075293)","(0.3613164063047989, -0.04227735758756989)","(0.44360115867437033, -0.06195982844330918)","(0.5405583812190529, -0.08889981070208729)","(0.6659219692128165, -0.12871140400164646)","(0.9654612748539906, -0.2375528433772103)",0.007411400089040399
0.384468,"(0.0, 0.0)","(0.050633307055762564, -0.0009343239498369165)","(0.1041678575898464, -0.003884003093224213)","(0.16110444057009296, -0.009116344113723205)","(0.22214021287725896, -0.01698707784151309)","(0.2882911709983133, -0.02799270093430178)","(0.36113378823206915, -0.042872172640872716)","(0.44334769818298575, -0.0628317343286956)","(0.5402024170212151, -0.09015075753613057)","(0.6654040465794333, -0.1305219332592797)","(0.9644632716131195, -0.24089074632115146)",0.008380199898965657
0.39046749999999997,"(0.0, 0.0)","(0.050613365187322595, -0.0009471637649953323)","(0.10412689673129506, -0.003937447800737959)","(0.16103939862970157, -0.00924192347810474)","(0.22204555851012528, -0.01722128304911307)","(0.28815815855386545, -0.028378898421266313)","(0.36094921480818265, -0.043463912576624984)","(0.44309157862600884, -0.06369914487049226)","(0.5398427913889144, -0.09139526076092341)","(0.6648808962161538, -0.13232312555578674)","(0.9634554353379362, -0.2442113333472173)",0.005837299977429211
0.39646699999999996,"(0.0, 0.0)","(0.05059320051272433, -0.0009599339155373614)","(0.10408548022841385, -0.003990605583919915)","(0.1609736406672157, -0.009366834767804819)","(0.22194987814177278, -0.01745425174407881)","(0.2880237315039001, -0.028763069271010026)","(0.3607627189598621, -0.0440525611255581)","(0.44283284744401935, -0.06456203658736023)","(0.5394795732620388, -0.09263328732502701)","(0.6643526215669529, -0.1341149342234487)","(0.9624379728199267, -0.24751452246527775)",0.007892000023275614
0.40246649999999995,"(0.0, 0.0)","(0.05057281611848145, -0.0009726340535244125)","(0.10404361447857906, -0.004043475002283289)","(0.16090717706724025, -0.009491074621763324)","(0.22185318737420293, -0.017685977713289565)","(0.28788791260909663, -0.029145203350058897)","(0.36057433352205376, -0.044638102968809684)","(0.44257155192939124, -0.06542038739295238)","(0.5391128313443627, -0.09386480618849215)","(0.6638193256929797, -0.13589731553420878)","(0.9614110900111503, -0.250800237231455)",0.006734099937602878
0.408466,"(0.0, 0.0)","(0.050552215085855806, -0.0009852638521235335)","(0.10400130586734066, -0.00409605470208196)","(0.16084001819235494, -0.009614639880647577)","(0.2217555017708337, -0.01791645511694846)","(0.28775072456517714, -0.02952529113746861)","(0.36038409122382775, -0.04522052372411031)","(0.442307739205977, -0.06627417657540666)","(0.5387426340740401, -0.09508978829286326)","(0.6632811112283238, -0.13767022865504175)","(0.9603749919359521, -0.2540684066651706)",0.00805249996483326
0.4144655,"(0.0, 0.0)","(0.05053140048951716, -0.0009978230052888973)","(0.10395856076563698, -0.004148343415003314)","(0.16077217437859354, -0.009737527583809694)","(0.22165683684972703, -0.018145678482932998)","(0.28761218999306937, -0.029903323715501192)","(0.36019202467426303, -0.0457998099314075)","(0.44204145620889856, -0.06712338477601461)","(0.5383690495944261, -0.09630820652999901)","(0.6627380803365159, -0.1394336356016069)","(0.9593298826047593, -0.2573189651529505)",0.006527299992740154
0.420465,"(0.0, 0.0)","(0.05051037539712456, -0.001010311227486438)","(0.1039153855289115, -0.004200339957041041)","(0.1607036559338734, -0.009859734966667474)","(0.22155720808088983, -0.01837364270193665)","(0.28747233143437123, -0.03027929276160733)","(0.35999816635500004, -0.04637594904049194)","(0.44177274967256097, -0.06796799397082692)","(0.5379921457349714, -0.09752003571510567)","(0.6621903346795259, -0.14118750119799242)","(0.9582759649462588, -0.26055185237838324)",0.006222099997103214
0.42646449999999997,"(0.0, 0.0)","(0.05048914286732688, -0.0010227282533195204)","(0.10387178649297532, -0.004252043226956467)","(0.16063447313140605, -0.009981259457119496)","(0.22145663087670756, -0.018600343020810595)","(0.2873311713379982, -0.030653190537443132)","(0.35980254860190763, -0.04694892939408211)","(0.4415016661055641, -0.06880798744560274)","(0.5376119899765738, -0.09872525255022135)","(0.6616379753683178, -0.14293179302263792)","(0.9572134407150273, -0.26376701320995666)",0.006633899989537895
0.43246399999999996,"(0.0, 0.0)","(0.05046770594927891, -0.0010350738372323343)","(0.1038277699729929, -0.00430345220506365)","(0.16056463620794217, -0.010102098672721374)","(0.22135512058903845, -0.018825775037326135)","(0.2871887320554698, -0.031025009880230443)","(0.35960520359756565, -0.047518740214500824)","(0.4412282517788768, -0.06964334977602678)","(0.5372286494330588, -0.09992383559526066)","(0.6610811029332168, -0.14466648136519913)","(0.956142510427691, -0.2669643976184939)",0.010192999965511262
0.43846349999999995,"(0.0, 0.0)","(0.05044606768192488, -0.0010473477531937343)","(0.10378334226198845, -0.004354565951933422)","(0.16049415536128542, -0.010222250417672383)","(0.22125269250532978, -0.01904993469458435)","(0.2870450358349778, -0.031394744193537376)","(0.3594061633623041, -0.048085371589466526)","(0.44095255271237177, -0.07047406680663078)","(0.536842190830873, -0.101115765237202)","(0.6605198172924254, -0.14639153918072667)","(0.9550633732974915, -0.2701439605907538)",0.007173900026828051
0.444463,"(0.0, 0.0)","(0.05042423109140442, -0.001059549794261011)","(0.1037385096254916, -0.004405383606597944)","(0.16042304074185512, -0.010341712678629055)","(0.22114936183658038, -0.019272818273239442)","(0.28690010480498235, -0.03176238743445534)","(0.3592054597323156, -0.04864881445236457)","(0.44067461464580293, -0.07130012562162619)","(0.5364526804703224, -0.10230102364767282)","(0.6599542176986503, -0.1481069420270562)","(0.9539762271397229, -0.27330566200820305)",0.008909099968150258
0.4504625,"(0.0, 0.0)","(0.05040219919243609, -0.0010716797723744186)","(0.10369327830436993, -0.004455904385715913)","(0.16035130245689805, -0.01046048362277636)","(0.22104514372270173, -0.019494422387933023)","(0.2867539609802911, -0.03212793410772095)","(0.3590031243657592, -0.04920906057316213)","(0.4403944830438593, -0.07212151453134233)","(0.536060184227863, -0.10347959476293025)","(0.6593844027354959, -0.14981266803461876)","(0.9528812683468239, -0.27644946658440267)",0.006130099995061755
0.456462,"(0.0, 0.0)","(0.0503799749854909, -0.001083737517893692)","(0.10364765450899849, -0.0045061275816641174)","(0.16027895056133476, -0.010578561593376789)","(0.22094005321954346, -0.019714743979025947)","(0.2866066262445339, -0.032491379252085575)","(0.35879918871962985, -0.04976610253744718)","(0.4401122030658749, -0.07293822304125924)","(0.5356647675162022, -0.10465146423887248)","(0.6588104702633704, -0.15150869784011725)","(0.9517786917948722, -0.279575343740099)",0.00702709995675832
0.46246149999999997,"(0.0, 0.0)","(0.05035756145707112, -0.0010957228793158325)","(0.10360164441982256, -0.0045560525613836216)","(0.1602059950584845, -0.010695945107092986)","(0.22083410529950911, -0.019933780307638455)","(0.28645812235020607, -0.03285271843214161)","(0.3585936840485094, -0.05031993373383064)","(0.4398278195621937, -0.07375024183330378)","(0.53526649527654, -0.10581661942365148)","(0.6582325174044019, -0.15319501454568893)","(0.9506686908048193, -0.28268326752402456)",0.006848699995316565
0.46846099999999996,"(0.0, 0.0)","(0.050334961578329056, -0.0011076357228871736)","(0.10355525418450542, -0.004605678764786054)","(0.16013244589552833, -0.010812632850277065)","(0.2207273148449656, -0.020151528948764107)","(0.28630847090946143, -0.03321194772697388)","(0.35838664139191, -0.050870548336486625)","(0.43954137705681784, -0.0745575627400219)","(0.5348654319545595, -0.10697504932007132)","(0.657650640508112, -0.15487160366329314)","(0.9495514570782285, -0.28577321650260906)",0.006936899968422949
0.47446049999999995,"(0.0, 0.0)","(0.05031217830411153, -0.0011194759322357907)","(0.10350848991595285, -0.004655005703244679)","(0.16005831296033377, -0.010928623675459522)","(0.22061969664354783, -0.020367987784756576)","(0.28615769338739133, -0.03356906371942739)","(0.3581780915647719, -0.05141794128863905)","(0.43925291973399916, -0.0753601787201436)","(0.5344616414813269, -0.10812674454999012)","(0.6570649351233143, -0.15653845306201114)","(0.9484271806425897, -0.28884517366132634)",0.006625100038945675
0.48045999999999994,"(0.0, 0.0)","(0.05028921457304792, -0.001131243408066579)","(0.10346135769248639, -0.004704032958346422)","(0.1599836060816053, -0.011043916598451633)","(0.2205112653880472, -0.02058315499996158)","(0.2860058111012491, -0.033924063487264795)","(0.3579680651554054, -0.05196210828894722)","(0.4389624914339517, -0.07615808383840132)","(0.53405518726528, -0.10927169732483416)","(0.6564754959836205, -0.15819555292420517)","(0.9472960498161724, -0.291899126317927)",0.0065969000570476055
0.4864595,"(0.0, 0.0)","(0.0502660733056855, -0.0011429380677285253)","(0.10341386355400159, -0.004752760180111922)","(0.15990833502284515, -0.011158510794197992)","(0.22040203566782499, -0.020797029073017975)","(0.28585284520879706, -0.03427694459048166)","(0.35775659251001096, -0.05250304577200607)","(0.4386701356324278, -0.07695127323672515)","(0.5336461321650946, -0.11040990140374532)","(0.6558824169703016, -0.1598428956837921)","(0.9461582511428955, -0.294935066006557)",0.008384499931707978
0.492459,"(0.0, 0.0)","(0.05024275740442465, -0.001154559844892968)","(0.10336601350183103, -0.004801187085677633)","(0.15983250948204178, -0.01127240559371501)","(0.22029202196810949, -0.021009608771185195)","(0.2856988167068476, -0.03462770506196461)","(0.35754370372990907, -0.05304075089397132)","(0.4383758954357892, -0.07773974311295666)","(0.5332345384812596, -0.11154135206252669)","(0.655285791097895, -0.1614804759801625)","(0.9450139693592172, -0.29795298838166023)",0.006464999984018505
0.49845849999999997,"(0.0, 0.0)","(0.05021926975322139, -0.00116610868921587)","(0.10331781349812644, -0.004849313457911427)","(0.1597561390906235, -0.011385600480873403)","(0.22018123866830175, -0.021220893144380228)","(0.28554374642856617, -0.03497634339767195)","(0.3573294286672937, -0.05357522151745656)","(0.4380798135743903, -0.07852349069849962)","(0.5328204679457883, -0.1126660460610709)","(0.6546857104978462, -0.16310829060991977)","(0.9438633873591827, -0.30095289313289136)",0.009218399995006621
0.504458,"(0.0, 0.0)","(0.05019561321587666, -0.0011775845659043954)","(0.10326926946233872, -0.0048971391436296715)","(0.15967923340794166, -0.011498095088244061)","(0.22006970003416942, -0.02143088151746787)","(0.2853876550329392, -0.03532285854393472)","(0.357113796911349, -0.054106456192019196)","(0.43778193238441665, -0.07930251422950989)","(0.532403981698321, -0.11378398160152724)","(0.6540822663861487, -0.1647263384652311)","(0.9427066861386656, -0.3039347838622532)",0.006577700027264655
0.5104574999999999,"(0.0, 0.0)","(0.050171790636546, -0.0011889874554277756)","(0.10322038727226603, -0.004944664052415127)","(0.1596018019228099, -0.011609889194356132)","(0.2199574202197389, -0.021639573485185852)","(0.28523056300677124, -0.03566724988910469)","(0.35689683778994447, -0.054634454141311496)","(0.4374822938086609, -0.0800768129278614)","(0.5319851402849983, -0.11489515830050685)","(0.6534755490585191, -0.16633462049251774)","(0.9415440447778861, -0.3068986680025753)",0.006494799978099763
0.5164569999999999,"(0.0, 0.0)","(0.05014780483853152, -0.0012003173531133847)","(0.10317117276156779, -0.004991888154956735)","(0.15952385404959996, -0.011720982719831418)","(0.21984441326173945, -0.021846968904974184)","(0.28507249065712276, -0.03600951725174694)","(0.3566785803595574, -0.05515921524493872)","(0.43718093938316277, -0.08084638697435782)","(0.5315640036406225, -0.11599957715017155)","(0.6528656478658421, -0.1679331396350708)","(0.940375640398006, -0.3098445567153568)",0.008848800091072917
0.5224564999999999,"(0.0, 0.0)","(0.050123658623712826, -0.0012115742687833012)","(0.1031216317185961, -0.0050388114815579305)","(0.15944539912637556, -0.011831375723914829)","(0.21973069307686147, -0.022053067890543492)","(0.28491345810741137, -0.036349660870052515)","(0.356459053399788, -0.05568074002218975)","(0.43687791022950784, -0.0816112374846959)","(0.5311406310777292, -0.11709724048327977)","(0.6522526511981641, -0.16952190078142046)","(0.9392016481301935, -0.31277246478073106)",0.007659099996089935
0.5284559999999999,"(0.0, 0.0)","(0.05009935477246235, -0.001222758226423656)","(0.10307176988622468, -0.005085434120781387)","(0.15936644641457154, -0.01194106840132551)","(0.21961627346115165, -0.02225787080604223)","(0.2847534852962951, -0.036687681392239956)","(0.35623828541138, -0.05619902961728617)","(0.4365732470514454, -0.08237136648765937)","(0.5307150812809623, -0.11818815194144693)","(0.6516366464752625, -0.17110091071837233)","(0.9380222410943768, -0.31568241051242835)",0.007516799960285425
